59, 40, 33, 15, 32, 76, 25, 12
69, 53, 94, 87, 12, 65, 81, 0
93, 1, 31, 79, 3, 42, 60, 58
57, 80, 30, 76, 69, 77, 19, 7
36, 26, 69, 51, 86, 78, 79, 55
19, 74, 99, 40, 27, 98, 18, 84
82, 14, 16, 37, 27, 22, 17, 50
6, 29, 35, 45, 87, 48, 12, 50
69, 96, 90, 95, 58, 98, 92, 89
38, 6, 84, 46, 25, 70, 12, 17
78, 21, 92, 9, 80, 91, 44, 26
33, 82, 81, 61, 25, 88, 67, 56
27, 29, 71, 17, 69, 54, 12, 59
46, 9, 7, 69, 44, 5, 91, 17
95, 90, 50, 70, 4, 21, 3, 58
48, 55, 7, 88, 11, 3, 97, 83
78, 49, 33, 14, 20, 53, 95, 73
77, 51, 31, 50, 0, 93, 3, 89
66, 42, 81, 56, 35, 69, 17, 14
55, 43, 65, 51, 62, 44, 61, 80
55, 46, 33, 30, 73, 75, 69, 56
13, 52, 96, 57, 48, 2, 94, 70
20, 58, 37, 9, 69, 25, 54, 60
54, 2, 51, 19, 26, 18, 49, 93
64, 68, 26, 88, 65, 73, 25, 91
92, 72, 57, 73, 1, 74, 0, 16
88, 84, 6, 23, 89, 96, 71, 49
97, 24, 88, 62, 34, 8, 1, 6
44, 88, 90, 73, 56, 2, 89, 65
10, 21, 42, 24, 79, 14, 46, 49
48, 79, 4, 12, 42, 94, 72, 19
85, 31, 20, 84, 83, 58, 28, 1
13, 81, 70, 50, 35, 87, 48, 27
36, 24, 84, 63, 1, 6, 97, 20
92, 16, 88, 50, 8, 28, 36, 81
97, 94, 28, 43, 76, 33, 40, 27
29, 43, 44, 31, 10, 88, 32, 0
76, 75, 30, 12, 81, 43, 68, 62
40, 66, 49, 77, 44, 7, 0, 67
41, 26, 3, 24, 42, 49, 35, 82
19, 13, 55, 81, 88, 25, 33, 11
94, 51, 54, 65, 53, 31, 99, 45
35, 5, 80, 59, 72, 85, 47, 1
75, 29, 16, 26, 10, 30, 47, 78
7, 40, 59, 83, 6, 26, 46, 81
67, 25, 81, 65, 52, 14, 45, 57
70, 75, 85, 20, 7, 74, 57, 39
42, 99, 35, 93, 88, 79, 20, 84
4, 50, 28, 53, 33, 35, 74, 82
93, 31, 12, 34, 98, 80, 2, 74
13, 14, 57, 88, 74, 18, 69, 35
72, 73, 30, 27, 68, 57, 11, 59
16, 94, 54, 63, 84, 20, 60, 9
58, 81, 98, 7, 8, 96, 72, 85
44, 74, 61, 22, 13, 14, 38, 54
85, 92, 54, 18, 3, 77, 49, 78
28, 40, 39, 95, 25, 5, 43, 31
72, 99, 63, 85, 38, 15, 78, 30
19, 22, 78, 4, 84, 59, 85, 76
37, 80, 98, 72, 11, 23, 94, 43
61, 10, 78, 36, 3, 0, 14, 30
57, 88, 96, 41, 38, 58, 76, 49
49, 96, 42, 25, 33, 19, 63, 68
14, 15, 66, 5, 93, 89, 60, 6
38, 49, 69, 27, 56, 4, 11, 61
5, 29, 71, 17, 10, 87, 12, 4
14, 36, 51, 49, 40, 96, 99, 15
5, 63, 39, 12, 94, 33, 77, 55
38, 51, 41, 79, 27, 35, 55, 73
3, 70, 92, 6, 68, 2, 21, 20
73, 75, 18, 48, 56, 72, 1
29, 13, 40, 57, 47, 4, 82
40, 0, 61, 8, 86, 46, 89
41, 62, 93, 54, 59, 39, 8
5, 48, 22, 92, 68, 37, 41
92, 72, 29, 62, 11, 46, 76
71, 55, 28, 35, 72, 43, 90
91, 98, 28, 45, 48, 14, 75
53, 57, 97, 23, 42, 44, 67
65, 76, 59, 21, 15, 19, 8
36, 11, 61, 71, 39, 20, 13
52, 92, 86, 18, 53, 57, 13
23, 60, 6, 51, 27, 85, 15
28, 90, 36, 76, 65, 8, 38
72, 64, 4, 56, 82, 0, 11
69, 49, 26, 13, 23, 43, 59
82, 58, 13, 47, 21, 32, 53
69, 37, 88, 16, 59, 58, 71
61, 88, 83, 52, 41, 37, 63
49, 76, 25, 13, 94, 68, 92
50, 58, 37, 70, 22, 26, 72
75, 87, 84, 32, 78, 33, 36
22, 67, 11, 7, 4, 85, 24
1, 97, 64, 38, 27, 94, 18
63, 81, 40, 68, 1, 55, 32
71, 80, 87, 47, 95, 89, 6
79, 4, 93, 7, 65, 51, 70
9, 5, 16, 81, 3, 83, 78
25, 22, 60, 30, 66, 78, 80
8, 98, 76, 37, 62, 12, 38
18, 77, 42, 57, 9, 53, 46
67, 80, 93, 39, 17, 73, 79
78, 31, 46, 35, 98, 13, 66
32, 64, 13, 40, 66, 63, 85
32, 75, 27, 6, 85, 71, 46
81, 43, 40, 36, 26, 79, 61
84, 10, 70, 44, 9, 76, 55
10, 23, 9, 2, 11, 12, 50
92, 13, 35, 43, 87, 63, 88
28, 7, 59, 66, 70, 43, 64
21, 95, 49, 87, 30, 29, 25
41, 54, 35, 27, 59, 53, 80
45, 23, 17, 69, 61, 1, 58
54, 63, 82, 15, 32, 73, 11
1, 78, 8, 96, 31, 13, 79
22, 5, 30, 46, 1, 6, 16
14, 38, 0, 59, 86, 15, 10
88, 35, 4, 51, 42, 23, 43
9, 64, 6, 74, 51, 39, 67
30, 57, 36, 97, 7, 22, 58
44, 51, 86, 82, 95, 73, 28
76, 67, 26, 86, 49, 66, 65
52, 73, 5, 98, 69, 3, 86
8, 44, 35, 77, 48, 39, 97
37, 21, 1, 59, 25, 77, 41
50, 64, 69, 65, 0, 20, 84
73, 69, 8, 7, 24, 12, 58
10, 95, 58, 46, 48, 23, 92
22, 34, 17, 97, 15, 41, 48
88, 72, 44, 43, 16, 66, 33
41, 80, 43, 91, 28, 3, 6
54, 56, 13, 46, 11, 50, 86
60, 24, 53, 91, 46, 34, 88
92, 67, 34, 90, 11, 55, 15
69, 65, 34, 8, 5, 92, 84
75, 17, 70, 47, 10, 73, 82
36, 35, 67, 57, 4, 64, 73
51, 26, 66, 11, 79, 58, 73
29, 94, 75, 17, 92, 44, 48
19, 45, 11, 0, 82, 98, 12
73, 56, 58, 97, 94, 11, 23
75, 91, 59, 11, 60, 73, 84
78, 87, 1, 48, 77, 19, 56
84, 81, 95, 36, 62, 79, 85
49, 41, 72, 65, 94, 24, 32
27, 42, 95, 22, 76, 13, 5
6, 5, 91, 26, 3, 57, 72
20, 57, 34, 99, 67, 51, 35
88, 21, 98, 13, 38, 40, 52
82, 45, 68, 10, 60, 20, 21
75, 58, 4, 46, 74, 87, 25
21, 59, 53, 61, 67, 40, 25
63, 90, 21, 55, 10, 49, 95
15, 69, 50, 9, 37, 79, 22
57, 97, 0, 44, 23, 33, 99
95, 44, 99, 86, 52, 50, 60
45, 65, 8, 66, 24, 93, 22
91, 58, 49, 45, 99, 25, 36
71, 87, 61, 0, 83, 20, 74
79, 77, 27, 65, 10, 64, 33
32, 51, 87, 73, 40, 55, 92
91, 84, 95, 37, 13, 47, 50
90, 46, 19, 11, 87, 99, 61
57, 50, 3, 20, 66, 35, 76
14, 52, 85, 84, 30, 60, 15
15, 33, 16, 84, 26, 74, 23
92, 30, 15, 11, 48, 45, 82
82, 87, 60, 48, 25, 41, 86
77, 69, 76, 72, 64, 38, 74
90, 40, 54, 15, 64, 23, 87
36, 54, 75, 18, 39, 17, 92
22, 95, 1, 62, 88, 51, 84
31, 65, 91, 92, 78, 25, 68
85, 76, 57, 21, 42, 40, 32
57, 31, 22, 78, 64, 21, 6
38, 37, 46, 79, 32, 40, 94
63, 22, 76, 4, 2, 75, 79
34, 83, 53, 63, 14, 74, 81
20, 35, 48, 4, 43, 54, 55
98, 64, 73, 94, 53, 42, 16
57, 77, 31, 83, 95, 86, 78
38, 44, 41, 2, 50, 84, 94
5, 97, 92, 19, 59, 43, 12
42, 28, 40, 63, 58, 3, 34
48, 37, 15, 88, 27, 91, 94
87, 16, 53, 84, 70, 56, 86
75, 74, 72, 4, 36, 38, 54
17, 25, 4, 76, 66, 23, 78
36, 48, 87, 97, 68, 81, 75
66, 91, 77, 39, 5, 69, 33
38, 7, 55, 61, 96, 48, 92
2, 50, 40, 99, 79, 76, 51
60, 71, 30, 8, 12, 58, 52
33, 40, 36, 59, 9, 99, 28
17, 33, 2, 12, 13, 64, 42
19, 67, 71, 14, 36, 55, 48
31, 21, 24, 99, 44, 11, 90
15, 95, 11, 80, 32, 97, 89
65, 70, 77, 7, 69, 73, 20
25, 52, 0, 87, 51, 26, 98
60, 58, 55, 56, 53, 5, 93
47, 63, 34, 71, 81, 70, 2
6, 74, 19, 61, 16, 75, 53
29, 85, 35, 68, 46, 26, 58
28, 51, 95, 16, 66, 43, 62
30, 63, 0, 97, 79, 93, 6
23, 34, 38, 36, 73, 95, 81
84, 47, 81, 90, 96, 63, 88
65, 48, 11, 82, 9, 64, 57
41, 36, 42, 54, 71, 81, 43
16, 4, 92, 99, 77, 20, 9
34, 72, 7, 16, 46, 18, 53
48, 1, 27, 17, 15, 19, 18
7, 76, 5, 62, 45, 14, 68
19, 55, 96, 60, 56, 31, 69
82, 54, 88, 63, 92, 13, 37
42, 29, 38, 20, 2, 25, 44
91, 37, 38, 11, 71, 46, 58
54, 47, 7, 58, 28, 84, 17
14, 16, 42, 25, 49, 47, 83
46, 1, 28, 21, 66, 91, 61
3, 99, 18, 37, 51, 66, 64
70, 84, 49, 68, 12, 82, 65
88, 36, 54, 31, 46, 12, 56
42, 5, 21, 86, 81, 93, 66
71, 13, 22, 73, 15, 43, 75
4, 79, 64, 13, 50, 23, 48
3, 65, 88, 56, 59, 66, 23
65, 34, 6, 18, 97, 64, 35
39, 22, 9, 61, 56, 87, 6
3, 1, 26, 97, 78, 9, 52
95, 60, 14, 50, 0, 66, 62
19, 9, 4, 43, 3, 93, 46
21, 38, 25, 20, 14, 72, 45
59, 81, 99, 27, 41, 32, 80
74, 19, 17, 93, 52, 30, 15
15, 12, 39, 52, 40, 17, 30
26, 52, 73, 79, 57, 4, 11
89, 38, 74, 42, 4, 37, 82
20, 71, 84, 21, 22, 88, 47
3, 80, 46, 86, 78, 94, 19
79, 75, 71, 16, 89, 81, 26
36, 16, 46, 5, 1, 88, 64
68, 12, 90, 94, 32, 63, 74
66, 74, 53, 29, 73, 90, 12
42, 55, 95, 78, 91, 65, 52
86, 21, 29, 32, 38, 97, 83
2, 63, 17, 47, 64, 48, 56
27, 1, 45, 16, 23, 40, 77
75, 65, 16, 84, 54, 92, 88
4, 0, 87, 46, 70, 71, 82
55, 8, 2, 97, 45, 58, 27
8, 7, 25, 29, 69, 1, 84
44, 41, 82, 16, 75, 88, 24
78, 75, 30, 64, 55, 12, 1
77, 98, 42, 70, 12, 38, 6
25, 83, 69, 21, 73, 40, 86
84, 59, 91, 81, 73, 46, 89
75, 42, 29, 64, 27, 25, 97
1, 73, 49, 3, 15, 86, 50
24, 80, 13, 30, 67, 10, 18
39, 51, 94, 19, 86, 32, 28
6, 53, 46, 66, 0, 18, 95
77, 20, 71, 51, 84, 36, 13
40, 47, 61, 60, 66, 3, 74
98, 56, 22, 73, 35, 75, 36
73, 60, 27, 24, 31, 87, 13
58, 27, 30, 87, 61, 18, 56
98, 90, 99, 70, 42, 57, 2
86, 11, 54, 16, 64, 70, 92
97, 15, 28, 57, 17, 34
18, 57, 62, 95, 14, 74
61, 54, 75, 19, 50, 95
94, 88, 95, 19, 63, 93
14, 42, 60, 31, 23, 21
98, 77, 60, 63, 7, 95
89, 48, 63, 76, 34, 72
84, 66, 19, 50, 88, 80
84, 40, 80, 0, 93, 99
81, 7, 57, 17, 16, 6
60, 84, 7, 48, 64, 16
13, 76, 95, 22, 34, 46
48, 65, 35, 81, 87, 40
0, 74, 57, 1, 8, 97
71, 18, 41, 21, 5, 75
86, 98, 78, 5, 34, 79
2, 58, 1, 39, 36, 12
43, 6, 66, 29, 12, 50
63, 3, 74, 46, 33, 15
98, 61, 97, 40, 20, 39
19, 57, 45, 95, 92, 96
10, 40, 47, 25, 84, 70
22, 75, 31, 10, 68, 70
96, 71, 53, 46, 44, 26
53, 3, 36, 62, 55, 15
26, 90, 75, 39, 54, 74
95, 14, 68, 62, 35, 92
56, 6, 96, 53, 34, 32
48, 81, 5, 82, 59, 69
4, 94, 14, 65, 44, 53
77, 50, 98, 78, 6, 27
39, 13, 12, 89, 64, 28
50, 21, 79, 93, 84, 23
36, 96, 39, 89, 43, 18
56, 45, 30, 39, 78, 93
3, 85, 8, 68, 54, 56
91, 52, 73, 97, 66, 22
80, 59, 28, 87, 11, 74
3, 33, 45, 6, 87, 53
71, 73, 61, 6, 80, 62
8, 31, 87, 47, 64, 93
46, 50, 90, 97, 10, 91
7, 5, 82, 21, 28, 85
41, 82, 0, 56, 78, 8
60, 46, 26, 86, 52, 8
12, 78, 27, 74, 83, 88
37, 41, 74, 10, 75, 85
88, 57, 7, 84, 39, 17
76, 68, 57, 9, 12, 41
39, 69, 24, 63, 62, 19
8, 87, 67, 15, 39, 95
99, 46, 1, 87, 74, 62
99, 81, 67, 44, 79, 40
65, 21, 66, 85, 2, 16
45, 99, 63, 83, 76, 35
46, 99, 1, 88, 58, 34
11, 46, 59, 96, 19, 8
0, 46, 27, 65, 22, 47
56, 51, 29, 83, 25, 14
60, 44, 0, 25, 45, 94
94, 43, 28, 53, 50, 84
21, 85, 7, 16, 66, 24
83, 70, 44, 71, 50, 1
42, 59, 7, 8, 50, 34
8, 2, 20, 15, 53, 99
0, 10, 76, 88, 84, 16
73, 61, 50, 0, 13, 94
13, 9, 54, 34, 51, 31
63, 93, 30, 69, 89, 35
68, 98, 91, 23, 24, 10
54, 88, 55, 20, 41, 63
91, 54, 36, 25, 65, 67
66, 17, 15, 22, 25, 62
22, 23, 29, 19, 28, 91
39, 77, 93, 30, 11, 21
77, 48, 13, 9, 56, 42
7, 15, 36, 73, 29, 82
43, 97, 69, 3, 89, 40
43, 49, 4, 37, 51, 84
72, 23, 14, 30, 5, 51
50, 27, 84, 95, 39, 18
22, 78, 31, 66, 5, 39
44, 57, 75, 50, 38, 72
30, 80, 36, 58, 62, 34
66, 91, 35, 40, 2, 8
25, 50, 37, 69, 28, 5
21, 49, 7, 5, 22, 19
52, 56, 29, 81, 31, 48
98, 4, 8, 43, 16, 45
66, 17, 94, 62, 89, 82
68, 76, 50, 64, 66, 39
98, 51, 16, 26, 80, 3
36, 81, 63, 82, 59, 40
91, 27, 94, 90, 87, 10
84, 74, 99, 49, 68, 65
86, 90, 1, 88, 43, 37
35, 27, 67, 13, 28, 98
19, 90, 95, 50, 20, 38
25, 23, 46, 60, 42, 6
85, 72, 30, 97, 13, 86
23, 13, 44, 72, 82, 21
56, 92, 49, 74, 55, 38
74, 47, 79, 19, 95, 36
11, 76, 1, 14, 26, 75
43, 28, 34, 7, 88, 74
63, 82, 97, 49, 32, 96
54, 39, 75, 49, 3, 23
59, 94, 51, 72, 11, 50
63, 93, 0, 72, 20, 11
57, 13, 56, 24, 73, 4
53, 8, 75, 46, 54, 94
48, 30, 81, 40, 46, 53
56, 25, 29, 10, 7, 60
63, 51, 9, 82, 39, 83
94, 31, 67, 86, 17, 20
76, 16, 22, 79, 54, 11
98, 59, 30, 35, 17, 72
34, 87, 15, 71, 60, 32
7, 79, 91, 37, 75, 57
40, 73, 37, 83, 35, 7
43, 94, 91, 62, 48, 69
95, 73, 70, 93, 9, 91
13, 95, 82, 62, 2, 39
0, 5, 44, 15, 75, 62
78, 84, 34, 74, 42, 55
44, 84, 26, 75, 71, 62
14, 83, 12, 20, 95, 50
38, 6, 92, 78, 66, 63
5, 75, 61, 81, 20, 15
77, 7, 67, 31, 91, 93
93, 47, 74, 40, 78, 57
43, 96, 6, 37, 33, 63
58, 42, 57, 27, 40, 68
48, 87, 4, 86, 61, 30
64, 13, 42, 1, 20, 99
8, 0, 54, 40, 91, 38
44, 91, 24, 52, 63, 3
11, 99, 34, 56, 36, 53
32, 99, 45, 2, 88, 76
94, 16, 23, 1, 86, 9
57, 35, 7, 62, 89, 58
67, 82, 60, 55, 20, 35
69, 3, 59, 32, 4, 87
45, 2, 81, 46, 90, 26
71, 17, 36, 6, 80, 26
79, 93, 98, 95, 31, 69
16, 36, 94, 25, 59, 52
69, 11, 59, 38, 64, 30
70, 94, 40, 53, 4, 20
84, 43, 12, 55, 59, 15
50, 8, 87, 15, 1, 83
32, 7, 61, 22, 88, 93
73, 18, 58, 59, 8, 10
4, 50, 2, 51, 74, 31
17, 88, 22, 92, 63, 60
13, 93, 21, 5, 34, 78
58, 30, 8, 87, 47, 1
25, 96, 97, 52, 66, 23
39, 46, 95, 40, 13, 18
34, 73, 3, 5, 99, 60
5, 32, 39, 35, 95, 79
97, 41, 64, 19, 85, 24
93, 94, 80, 3, 47, 23
57, 97, 75, 91, 60, 52
13, 19, 77, 51, 56, 66
64, 65, 98, 47, 86, 18
76, 83, 71, 77, 37, 22
21, 51, 7, 97, 15, 71
11, 12, 7, 18, 79, 89
89, 85, 69, 2, 81, 33
65, 8, 10, 57, 36, 2
75, 9, 7, 14, 53, 46
29, 17, 61, 51, 0, 2
91, 41, 27, 7, 89, 54
81, 12, 1, 41, 50, 38
66, 32, 21, 83, 28, 68
94, 83, 61, 56, 93, 74
55, 70, 3, 91, 39, 18
21, 8, 2, 71, 13, 76
31, 65, 23, 49, 98, 16
75, 49, 4, 99, 82, 32
73, 96, 93, 23, 45, 25
7, 72, 43, 76, 69, 49
17, 43, 69, 32, 7, 56
23, 50, 19, 0, 15, 25
97, 38, 27, 6, 4, 50
76, 95, 57, 51, 10, 45
51, 34, 82, 54, 78, 40
78, 52, 4, 89, 35, 53
8, 18, 2, 38, 5, 56
19, 46, 43, 6, 39, 89
56, 21, 55, 84, 94, 54
81, 87, 15, 72, 75, 64
37, 34, 95, 13, 10, 35
1, 29, 71, 16, 95, 39
1, 94, 8, 67, 32, 29
46, 45, 12, 71, 0, 68
18, 58, 3, 85, 8, 14
15, 32, 51, 27, 77, 45
8, 34, 63, 84, 37, 38
99, 94, 9, 53, 25
83, 9, 15, 8, 79
15, 93, 28, 23, 56
15, 65, 98, 90, 56
3, 80, 70, 14, 64
99, 0, 90, 12, 52
53, 75, 88, 76, 14
44, 47, 16, 2, 24
30, 88, 21, 84, 56
80, 71, 86, 99, 27
63, 59, 34, 27, 47
32, 60, 13, 57, 58
27, 54, 96, 45, 40
18, 39, 6, 70, 96
28, 29, 56, 49, 71
21, 78, 68, 99, 35
70, 18, 21, 45, 8
46, 34, 97, 57, 32
7, 25, 68, 74, 21
93, 99, 4, 45, 80
43, 36, 86, 87, 12
4, 26, 32, 72, 2
55, 9, 74, 92, 53
99, 32, 69, 43, 30
0, 60, 41, 18, 77
24, 25, 68, 33, 86
29, 78, 8, 40, 50
51, 23, 14, 56, 53
38, 20, 74, 6, 41
13, 49, 0, 5, 24
40, 89, 57, 9, 92
81, 77, 18, 25, 68
0, 90, 34, 22, 24
10, 45, 13, 16, 67
58, 82, 89, 83, 46
85, 27, 71, 74, 88
20, 6, 68, 83, 25
56, 40, 51, 65, 61
72, 86, 17, 66, 52
81, 4, 8, 44, 25
52, 30, 10, 81, 88
92, 50, 12, 28, 64
13, 39, 69, 89, 62
62, 74, 81, 71, 16
18, 47, 55, 4, 34
54, 38, 21, 81, 53
42, 56, 39, 83, 89
24, 27, 84, 55, 42
48, 21, 33, 59, 57
84, 2, 51, 12, 92
21, 55, 48, 28, 11
37, 43, 85, 82, 69
90, 93, 47, 84, 2
57, 64, 13, 47, 51
40, 60, 23, 21, 51
66, 89, 28, 1, 36
63, 72, 98, 3, 12
23, 75, 36, 14, 68
12, 70, 31, 55, 73
44, 50, 82, 6, 19
85, 49, 30, 48, 61
73, 74, 58, 61, 1
49, 74, 54, 30, 39
10, 23, 89, 60, 19
24, 71, 82, 10, 56
37, 86, 42, 63, 75
47, 68, 93, 5, 27
91, 5, 36, 6, 85
85, 54, 48, 86, 30
75, 39, 43, 30, 25
69, 81, 53, 10, 99
5, 11, 93, 49, 25
47, 51, 99, 24, 45
70, 32, 99, 44, 77
93, 80, 78, 22, 60
27, 98, 38, 88, 49
74, 66, 68, 95, 8
24, 5, 58, 79, 97
19, 32, 43, 0, 39
50, 80, 99, 94, 74
15, 13, 40, 46, 29
36, 9, 66, 96, 3
64, 63, 88, 58, 71
68, 50, 56, 2, 30
7, 22, 71, 86, 38
75, 48, 33, 98, 60
43, 92, 39, 88, 95
93, 71, 42, 12, 50
18, 78, 93, 59, 25
57, 40, 73, 38, 81
26, 90, 53, 24, 71
26, 17, 44, 76, 68
17, 27, 67, 13, 32
48, 54, 68, 52, 26
44, 8, 7, 59, 85
34, 59, 75, 68, 94
35, 34, 66, 38, 69
36, 48, 92, 55, 7
9, 53, 65, 82, 57
55, 7, 20, 61, 60
30, 67, 84, 23, 4
54, 70, 91, 6, 89
47, 10, 98, 35, 58
52, 88, 20, 34, 11
52, 84, 61, 44, 0
42, 55, 68, 76, 48
1, 43, 12, 17, 4
71, 55, 29, 39, 25
73, 40, 21, 82, 48
61, 45, 17, 41, 96
71, 8, 40, 65, 39
72, 57, 22, 80, 13
76, 98, 90, 6, 75
63, 82, 75, 71, 33
29, 56, 72, 17, 99
89, 88, 12, 80, 27
8, 18, 48, 89, 59
76, 44, 93, 29, 48
40, 28, 53, 8, 12
3, 78, 82, 33, 56
4, 54, 47, 59, 76
63, 93, 58, 36, 79
74, 75, 76, 86, 91
96, 68, 99, 33, 84
3, 71, 4, 52, 35
70, 32, 36, 54, 84
67, 83, 84, 46, 63
72, 26, 81, 33, 99
23, 86, 42, 75, 77
99, 53, 10, 45, 22
66, 83, 54, 89, 20
89, 69, 82, 54, 86
23, 88, 41, 66, 76
43, 53, 75, 11, 86
76, 53, 78, 8, 89
27, 74, 11, 57, 90
57, 39, 47, 15, 21
76, 53, 10, 4, 90
97, 76, 64, 36, 32
2, 93, 3, 36, 72
77, 34, 84, 11, 5
40, 73, 18, 36, 83
0, 52, 60, 95, 45
23, 4, 53, 88, 16
97, 73, 22, 80, 10
24, 16, 8, 59, 89
77, 96, 99, 59, 40
44, 87, 73, 96, 92
14, 83, 22, 70, 46
22, 0, 78, 37, 21
16, 50, 22, 32, 10
51, 41, 87, 74, 65
93, 23, 30, 57, 49
9, 70, 13, 84, 49
28, 44, 60, 73, 30
64, 1, 86, 24, 42
2, 61, 14, 17, 48
59, 5, 75, 1, 3
26, 1, 23, 22, 8
38, 51, 72, 17, 54
26, 61, 43, 44, 52
49, 19, 33, 72, 67
72, 14, 7, 79, 95
28, 13, 26, 98, 47
24, 78, 55, 21, 14
5, 51, 12, 21, 31
99, 85, 68, 96, 9
42, 57, 26, 53, 70
93, 91, 6, 87, 0
37, 43, 92, 42, 95
75, 69, 37, 47, 61
16, 92, 89, 88, 57
74, 34, 83, 61, 75
92, 86, 73, 80, 14
96, 9, 61, 27, 40
7, 29, 12, 58, 46
20, 69, 15, 41, 8
3, 31, 86, 20, 50
79, 24, 46, 37, 70
15, 2, 79, 65, 40
28, 52, 76, 2, 72
97, 55, 10, 24, 35
45, 87, 39, 56, 78
30, 27, 0, 6, 58
33, 29, 3, 78, 60
95, 34, 32, 79, 39
41, 31, 25, 74, 70
13, 25, 61, 55, 89
92, 43, 74, 22, 27
55, 7, 33, 67, 34
75, 99, 86, 6, 16
29, 83, 56, 51, 63
77, 56, 89, 75, 26
59, 88, 30, 97, 79
91, 85, 71, 37, 16
81, 99, 39, 96, 2
31, 17, 60, 91, 38
27, 87, 78, 9, 2
90, 82, 3, 67, 14
38, 2, 72, 27, 65
64, 90, 98, 17
97, 89, 29, 33
93, 51, 61, 67
90, 89, 22, 8
92, 86, 20, 9
89, 0, 52, 42
71, 64, 16, 61
24, 85, 76, 49
58, 8, 97, 47
83, 26, 11, 89
94, 75, 34, 21
14, 18, 88, 29
15, 32, 62, 95
5, 43, 59, 65
26, 38, 82, 79
17, 16, 44, 45
98, 74, 38, 19
22, 46, 23, 79
67, 32, 22, 49
10, 37, 58, 5
86, 26, 38, 51
68, 14, 67, 89
46, 99, 10, 88
55, 7, 70, 42
80, 30, 94, 2
20, 31, 90, 91
78, 27, 8, 17
26, 16, 54, 50
15, 66, 43, 81
68, 63, 36, 79
16, 91, 39, 86
52, 0, 22, 62
36, 54, 55, 68
8, 88, 14, 73
88, 42, 69, 19
29, 92, 96, 90
57, 89, 96, 48
93, 70, 2, 67
35, 48, 98, 82
11, 59, 52, 74
54, 41, 26, 79
13, 62, 40, 0
30, 69, 57, 16
48, 82, 39, 77
60, 90, 57, 29
8, 14, 86, 15
53, 44, 58, 96
78, 96, 40, 73
47, 49, 46, 98
65, 63, 97, 51
89, 53, 90, 66
15, 3, 94, 72
3, 57, 90, 33
37, 70, 16, 59
47, 71, 96, 72
21, 95, 52, 70
50, 20, 18, 25
62, 97, 60, 44
49, 51, 91, 10
43, 13, 64, 76
85, 97, 3, 8
54, 64, 57, 84
78, 6, 69, 32
84, 64, 99, 24
26, 41, 43, 38
56, 36, 15, 66
68, 8, 76, 7
84, 39, 19, 97
85, 84, 51, 21
51, 2, 55, 66
55, 32, 25, 26
0, 82, 68, 79
8, 74, 22, 18
60, 43, 14, 53
24, 3, 71, 79
51, 68, 99, 31
21, 37, 49, 6
15, 7, 90, 0
25, 55, 27, 40
84, 40, 69, 1
25, 59, 95, 49
69, 95, 59, 37
83, 23, 64, 50
58, 49, 72, 47
72, 62, 79, 74
16, 92, 39, 63
52, 18, 91, 2
8, 2, 59, 60
98, 68, 32, 33
98, 94, 16, 61
80, 7, 89, 23
7, 29, 78, 61
42, 74, 89, 7
29, 72, 23, 85
57, 90, 36, 41
2, 54, 15, 76
90, 50, 73, 76
83, 2, 79, 15
32, 23, 91, 98
28, 50, 96, 11
5, 65, 92, 54
27, 8, 93, 20
68, 24, 71, 30
33, 28, 10, 1
23, 53, 93, 64
6, 1, 20, 43
34, 47, 76, 82
87, 7, 58, 9
74, 86, 84, 76
63, 73, 56, 39
95, 35, 14, 1
77, 19, 25, 47
37, 1, 65, 43
99, 47, 51, 64
2, 10, 15, 99
65, 35, 69, 24
76, 17, 54, 80
59, 90, 25, 1
22, 8, 11, 64
94, 52, 86, 9
62, 20, 97, 25
20, 78, 58, 81
59, 31, 92, 84
47, 21, 9, 10
18, 88, 69, 95
5, 21, 92, 48
92, 67, 35, 54
48, 53, 67, 77
2, 95, 70, 7
17, 34, 41, 22
17, 11, 69, 9
97, 59, 90, 28
42, 76, 96, 60
32, 65, 15, 94
24, 58, 22, 70
72, 41, 7, 26
1, 18, 98, 6
23, 61, 67, 18
68, 28, 26, 78
76, 61, 37, 27
9, 25, 93, 8
30, 23, 44, 16
43, 44, 74, 34
41, 19, 91, 39
38, 42, 69, 65
17, 58, 88, 48
16, 33, 22, 26
45, 54, 63, 30
37, 41, 53, 29
5, 21, 54, 78
99, 86, 23, 73
85, 91, 78, 92
15, 52, 86, 5
7, 3, 37, 82
70, 44, 47, 71
64, 98, 41, 77
14, 89, 19, 68
56, 19, 11, 76
8, 38, 77, 49
77, 31, 99, 15
27, 17, 34, 22
69, 20, 21, 95
64, 39, 37, 25
18, 83, 37, 25
32, 93, 90, 86
0, 18, 53, 1
20, 19, 38, 69
61, 2, 71, 5
14, 64, 53, 72
98, 36, 48, 84
14, 99, 6, 72
64, 5, 79, 56
54, 27, 37, 32
1, 10, 24, 79
92, 59, 96, 72
83, 50, 27, 95
14, 25, 92, 7
55, 33, 45, 68
29, 92, 76, 98
39, 65, 52, 86
34, 54, 90, 91
82, 43, 95, 81
34, 10, 47, 67
42, 19, 21, 52
20, 51, 52, 88
60, 69, 6, 15
83, 73, 36, 24
82, 91, 62, 10
67, 85, 62, 11
85, 15, 23, 24
81, 93, 6, 20
85, 3, 10, 89
76, 35, 79, 8
62, 3, 50, 37
26, 98, 58, 5
2, 38, 49, 14
66, 20, 36, 41
61, 5, 20, 33
7, 5, 73, 42
