30, 33
6, 31
13, 47
33, 27
36, 6
34, 35
5, 31
10, 29
7, 34
21, 2
45, 18
28, 49
28, 17
18, 14
25, 28
1, 43
22, 2
29, 46
43, 12
2, 6
24, 34
15, 9
14, 15
49, 20
36, 19
11, 2
28, 8
47, 22
26, 30
35, 29
36, 3
17, 23
41, 30
15, 13
44, 48
12, 37
43, 27
14, 24
14, 29
15, 22
25, 21
5, 47
25, 39
11, 14
47, 28
41, 44
1, 33
41, 23
17, 36
37, 23
45, 18
7, 2
35, 12
33, 34
29, 48
15, 45
25, 41
48, 45
6, 37
41, 5
32, 21
11, 45
18, 36
39, 14
43, 5
36, 34
22, 23
49, 20
34, 10
41, 27
39, 7
12, 1
2, 45
19, 7
12, 49
22, 7
5, 24
46, 33
44, 25
47, 10
2, 11
13, 14
36, 19
14, 12
28, 36
36, 46
25, 1
26, 9
33, 19
31, 41
6, 49
11, 23
1, 39
6, 14
43, 27
39, 12
39, 33
16, 47
33, 20
34, 16
26, 3
37, 7
12, 7
7, 12
8, 24
1, 36
33, 16
25, 20
17, 42
44, 20
32, 23
19, 13
13, 22
32, 49
12, 33
10, 26
1, 9
33, 12
27, 37
49, 33
47, 32
45, 25
42, 20
13, 45
37, 3
34, 14
9, 14
43, 16
31, 27
36, 46
7, 43
14, 7
49, 35
25, 16
26, 47
31, 48
14, 17
7, 29
3, 26
32, 36
6, 7
24, 26
1, 11
3, 44
36, 19
14, 8
6, 19
19, 23
5, 29
44, 25
1, 15
39, 25
3, 43
16, 48
5, 49
23, 20
9, 41
27, 5
32, 41
20, 7
23, 14
19, 10
16, 17
42, 25
46, 20
11, 21
31, 16
33, 18
20, 24
18, 48
48, 35
11, 23
23, 42
47, 6
25, 12
20, 13
6, 19
45, 14
27, 12
17, 41
42, 27
20, 10
11, 19
25, 45
23, 26
15, 17
17, 10
8, 9
12, 10
13, 12
49, 46
46, 48
11, 43
42, 46
13, 11
27, 21
1, 33
24, 27
22, 43
31, 47
23, 7
33, 14
29, 17
7, 44
44, 41
14, 12
27, 15
25, 47
46, 11
15, 45
15, 27
47, 26
8, 23
24, 22
24, 41
16, 7
41, 11
14, 13
6, 42
45, 32
9, 19
39, 9
11, 29
23, 42
48, 21
16, 22
22, 13
25, 13
32, 29
18, 24
20, 21
21, 17
8, 9
10, 45
44, 29
13, 26
11, 39
17, 16
25, 1
32, 43
42
9
14
42
43
18
37
6
26
22
29
9
32
29
25
47
39
1
26
24
37
43
25
20
46
16
14
9
32
9
47
10
27
29
10
10
14
8
11
47
15
8
16
20
8
27
45
10
16
24
42
12
14
33
32
33
12
32
23
20
31
26
42
32
32
16
29
42
18
25
16
45
23
10
16
14
43
47
33
24
43
6
6
29
12
12
14
42
37
18
11
16
45
8
48
42
43
18
13
14
33
14
13
25
46
10
16
23
15
18
16
6
16
15
44
31
27
23
48
45
47
42
45
11
46
13
27
41
1
27
10
41
42
15
15
6
44
8
37
24
32
10
11
6
6
41
20
23
15
1
46
9
12
29
14
24
26
10
11
24
25
29
9
26
8
1
6
29
20
26
32
48
11
27
15
41
10
8
44
47
11
41
1
10
20
12
32
15
6
45
10
27
20
27
11
16
9
9
41
26
44
20
47
15
44
11
6
24
27
24
46
1
27
6
46
31
16
46
9
46
15
24
9
29
26
25
44
11
9
11
43
23
23
15
29
15
31
10
1
46
23
23
8
20
29
6
15
8
25
43
1
31
9
32
11
20
46
1
46
8
26
31
16
11
47
47
31
44
25
20
16
44
47
31
24
23
44
10
23
11
11
44
20
47
26
29
29
44
47
10
44
12
20
32
24
26
31
23
47
47
6
12
26
8
29
23
47
46
24
12
12
24
24
23
31
26
23
24
32
31
47
32
29
44
10
26
20
12
31
43
20
29
8
6
43
23
12
24
12
43
20
12
12
43
11
20
29
43
12
24
12
12
24
26
23
12
10
8
8
47
11
10
24
43
12
26
20
10
26
10
47
26
26
20
10
11
20
43
26
24
43
11
10
26
47
24
8
8
10
10
11
24
10
8
24
24
8
24
8
8
